"","titulo","diretor","sinopse","genero","duracao","paises","ano","mostra","dia","data","hora","local","bairro","hora_fim"
"622","Peterloo","Mike Leigh","<U+200B>Um retrato épico dos eventos ligados ao infame Massacre de Peterloo, de 1819, em que protestos pacíficos pró-democracia em St Peter's Field, Manchester, resultaram em um dos episódios mais sangrentos da história da Inglaterra. No massacre, o governo britânico atacou uma multidão de mais de 60 mil que havia se juntado para pedir reforma política e protestar contra os altos níveis de pobreza. Muitos dos manifestantes foram mortos e centenas saíram feridos. O massacre foi um momento definidor da democracia britânica e teve papel importante na fundação do jornal The Guardian. Veneza 2018.<U+200B>","Ficção/Fiction",154,"Reino Unido",2018,"Panorama do Cinema Mundial","Domingo",2018-11-11,15:10:00,"Estação NET Botafogo 1","Botafogo",17:44:00
"623","Ryuichi Sakamoto: Coda","Stephen Nomura Schible","<U+200B>Um dos mais importantes artistas conteporâneos, Ryuichi Sakamoto estabeleceu carreira prolífica que cobre mais de quatro décadas, da atuação como ator à condição de compositor de trilhas sonoras vencedoras do Oscar. A evolução de sua música coincidiu com jornadas pessoais. Após o desastre de Fukushima, Sakamoto tornou-se figura icônica no movimento surgido no Japão contra o uso de energia nuclear. Quando voltou à música, depois de tratar de um câncer, sua assombrosa consciência da vida inspirou nova obra-prima musical. Este documentário é um retrato íntimo do artista e do homem. <U+200B><U+200B>","Documentário/Documentary",100,"Japão / Estados Unidos",2018,"Itinerários Únicos","Quarta",2018-11-07,16:15:00,"Kinoplex São Luiz 2","Catete",17:55:00
"624","Ryuichi Sakamoto: Coda","Stephen Nomura Schible","<U+200B>Um dos mais importantes artistas conteporâneos, Ryuichi Sakamoto estabeleceu carreira prolífica que cobre mais de quatro décadas, da atuação como ator à condição de compositor de trilhas sonoras vencedoras do Oscar. A evolução de sua música coincidiu com jornadas pessoais. Após o desastre de Fukushima, Sakamoto tornou-se figura icônica no movimento surgido no Japão contra o uso de energia nuclear. Quando voltou à música, depois de tratar de um câncer, sua assombrosa consciência da vida inspirou nova obra-prima musical. Este documentário é um retrato íntimo do artista e do homem. <U+200B><U+200B>","Documentário/Documentary",100,"Japão / Estados Unidos",2018,"Itinerários Únicos","Sexta",2018-11-09,17:00:00,"Estação NET Ipanema 1","Ipanema",18:40:00
"625","Ryuichi Sakamoto: Coda","Stephen Nomura Schible","<U+200B>Um dos mais importantes artistas conteporâneos, Ryuichi Sakamoto estabeleceu carreira prolífica que cobre mais de quatro décadas, da atuação como ator à condição de compositor de trilhas sonoras vencedoras do Oscar. A evolução de sua música coincidiu com jornadas pessoais. Após o desastre de Fukushima, Sakamoto tornou-se figura icônica no movimento surgido no Japão contra o uso de energia nuclear. Quando voltou à música, depois de tratar de um câncer, sua assombrosa consciência da vida inspirou nova obra-prima musical. Este documentário é um retrato íntimo do artista e do homem. <U+200B><U+200B>","Documentário/Documentary",100,"Japão / Estados Unidos",2018,"Itinerários Únicos","Sábado",2018-11-10,22:00:00,"Estação NET Botafogo 1","Botafogo",23:40:00
"626","A exce^ntrica fami´lia de Gaspard","Antony Cordier","<U+200B>A comédia francesa conta a história de Gaspard, um jovem de 25 anos que, depois de ficar afastado durante alguns anos, se reencontra com a família logo após o anúncio do casamento do pai. Acompanhado de Laura, uma moça extravagante que aceita fingir ser sua namorada durante o casamento, ele se sente pronto para pisar, 
novamente, no zoológico da família e rever os animais que o viram crescer. Entre um pai mulherengo, um irmão sensato demais e uma bela irmã, ele está 
prestes a viver os últimos dias de sua infância.
<U+200B>","Ficção/Fiction",103,"França",2017,"Panorama do Cinema Mundial","Quarta",2018-11-07,NA,"Estação NET Gávea 3","Gávea",NA
"627","A exce^ntrica fami´lia de Gaspard","Antony Cordier","<U+200B>A comédia francesa conta a história de Gaspard, um jovem de 25 anos que, depois de ficar afastado durante alguns anos, se reencontra com a família logo após o anúncio do casamento do pai. Acompanhado de Laura, uma moça extravagante que aceita fingir ser sua namorada durante o casamento, ele se sente pronto para pisar, 
novamente, no zoológico da família e rever os animais que o viram crescer. Entre um pai mulherengo, um irmão sensato demais e uma bela irmã, ele está 
prestes a viver os últimos dias de sua infância.
<U+200B>","Ficção/Fiction",103,"França",2017,"Panorama do Cinema Mundial","Quinta",2018-11-08,NA,"Estação NET Rio 5","Botafogo",NA
"628","A exce^ntrica fami´lia de Gaspard","Antony Cordier","<U+200B>A comédia francesa conta a história de Gaspard, um jovem de 25 anos que, depois de ficar afastado durante alguns anos, se reencontra com a família logo após o anúncio do casamento do pai. Acompanhado de Laura, uma moça extravagante que aceita fingir ser sua namorada durante o casamento, ele se sente pronto para pisar, 
novamente, no zoológico da família e rever os animais que o viram crescer. Entre um pai mulherengo, um irmão sensato demais e uma bela irmã, ele está 
prestes a viver os últimos dias de sua infância.
<U+200B>","Ficção/Fiction",103,"França",2017,"Panorama do Cinema Mundial","Sexta",2018-11-09,16:30:00,"Kinoplex São Luiz 1","Catete",18:13:00
"629","A exce^ntrica fami´lia de Gaspard","Antony Cordier","<U+200B>A comédia francesa conta a história de Gaspard, um jovem de 25 anos que, depois de ficar afastado durante alguns anos, se reencontra com a família logo após o anúncio do casamento do pai. Acompanhado de Laura, uma moça extravagante que aceita fingir ser sua namorada durante o casamento, ele se sente pronto para pisar, 
novamente, no zoológico da família e rever os animais que o viram crescer. Entre um pai mulherengo, um irmão sensato demais e uma bela irmã, ele está 
prestes a viver os últimos dias de sua infância.
<U+200B>","Ficção/Fiction",103,"França",2017,"Panorama do Cinema Mundial","Sábado",2018-11-10,15:10:00,"Estação NET Ipanema 2","Ipanema",16:53:00
"630","Filme ensaio","Maria Flor","<U+200B>Em 2014, Andréa Beltrão, Malu Galli e Mariana Lima montaram o espetáculo teatral Nômades, uma criação coletiva com direção de Márcio Abreu. A atriz Maria Flor acompanhou o processo de ensaio e registrou, com sua câmera, o percurso de criação da peça. Enquanto observa as atrizes em cena e acompanha a construção da obra, a jovem atriz atrás da câmera acaba por perceber que o que está sendo construído ali é o percurso da sua própria vida e da sua profissão.","Documentário/Documentary",72,"Brasil / Brasil",2018,"Première Brasil: Retratos longa","Quarta",2018-11-07,NA,"Estação NET Gávea 2","Gávea",NA
"631","Filme ensaio","Maria Flor","<U+200B>Em 2014, Andréa Beltrão, Malu Galli e Mariana Lima montaram o espetáculo teatral Nômades, uma criação coletiva com direção de Márcio Abreu. A atriz Maria Flor acompanhou o processo de ensaio e registrou, com sua câmera, o percurso de criação da peça. Enquanto observa as atrizes em cena e acompanha a construção da obra, a jovem atriz atrás da câmera acaba por perceber que o que está sendo construído ali é o percurso da sua própria vida e da sua profissão.","Documentário/Documentary",72,"Brasil / Brasil",2018,"Première Brasil: Retratos longa","Quarta",2018-11-07,18:00:00,"Estação NET Gávea 1","Gávea",19:12:00
"632","Filme ensaio","Maria Flor","<U+200B>Em 2014, Andréa Beltrão, Malu Galli e Mariana Lima montaram o espetáculo teatral Nômades, uma criação coletiva com direção de Márcio Abreu. A atriz Maria Flor acompanhou o processo de ensaio e registrou, com sua câmera, o percurso de criação da peça. Enquanto observa as atrizes em cena e acompanha a construção da obra, a jovem atriz atrás da câmera acaba por perceber que o que está sendo construído ali é o percurso da sua própria vida e da sua profissão.","Documentário/Documentary",72,"Brasil / Brasil",2018,"Première Brasil: Retratos longa","Quinta",2018-11-08,15:30:00,"Estação NET Rio 3","Botafogo",16:42:00
"633","Filme ensaio","Maria Flor","<U+200B>Em 2014, Andréa Beltrão, Malu Galli e Mariana Lima montaram o espetáculo teatral Nômades, uma criação coletiva com direção de Márcio Abreu. A atriz Maria Flor acompanhou o processo de ensaio e registrou, com sua câmera, o percurso de criação da peça. Enquanto observa as atrizes em cena e acompanha a construção da obra, a jovem atriz atrás da câmera acaba por perceber que o que está sendo construído ali é o percurso da sua própria vida e da sua profissão.","Documentário/Documentary",72,"Brasil / Brasil",2018,"Première Brasil: Retratos longa","Sexta",2018-11-09,15:00:00,"Cinemateca do MAM","Flamengo",16:12:00
"634","Altas expectativas","Álvaro Campos, Pedro Antonio Paes","Sinopse em breve.","DCP   '",NA,NA,NA,"Mostra Geração","Quarta",2018-11-07,18:30:00,"C. C. Justiça Federal","Centro",NA
"635","Altas expectativas","Álvaro Campos, Pedro Antonio Paes","Sinopse em breve.","DCP   '",NA,NA,NA,"Mostra Geração","Sábado",2018-11-10,14:00:00,"Ponto Cine","Guadalupe",NA
"636","Asako I & II","Ryûsuke Hamaguchi","<U+200B>Asako e Baku vivem um romance intenso e avassalador, porém, certo dia, o temperamental Baku desaparece. Dois anos mais tarde, depois de se mudar de Osaka para Tóquio, Asako encontra o duplo perfeito de Baku. O mesmo diretor que já havia atraído atenção em 2015 com um filme de mais de cinco horas, o aclamado Happy Hour, retorna com esta obra, baseada em um livro da escritora japonesa Tomoka Shibasaki, para traçar a trajetória de um amor, ou, para ser exato, dois amores, encontrados, perdidos, deslocados e recuperados. Indicado à Palma de Ouro no Festival de Cannes. <U+200B>","Ficção/Fiction",119,"Japão / França",2018,"Panorama do Cinema Mundial","Quarta",2018-11-07,18:45:00,"Estação NET Ipanema 2","Ipanema",20:44:00
"637","Asako I & II","Ryûsuke Hamaguchi","<U+200B>Asako e Baku vivem um romance intenso e avassalador, porém, certo dia, o temperamental Baku desaparece. Dois anos mais tarde, depois de se mudar de Osaka para Tóquio, Asako encontra o duplo perfeito de Baku. O mesmo diretor que já havia atraído atenção em 2015 com um filme de mais de cinco horas, o aclamado Happy Hour, retorna com esta obra, baseada em um livro da escritora japonesa Tomoka Shibasaki, para traçar a trajetória de um amor, ou, para ser exato, dois amores, encontrados, perdidos, deslocados e recuperados. Indicado à Palma de Ouro no Festival de Cannes. <U+200B>","Ficção/Fiction",119,"Japão / França",2018,"Panorama do Cinema Mundial","Quinta",2018-11-08,14:30:00,"Estação NET Gávea 3","Gávea",16:29:00
"638","Asako I & II","Ryûsuke Hamaguchi","<U+200B>Asako e Baku vivem um romance intenso e avassalador, porém, certo dia, o temperamental Baku desaparece. Dois anos mais tarde, depois de se mudar de Osaka para Tóquio, Asako encontra o duplo perfeito de Baku. O mesmo diretor que já havia atraído atenção em 2015 com um filme de mais de cinco horas, o aclamado Happy Hour, retorna com esta obra, baseada em um livro da escritora japonesa Tomoka Shibasaki, para traçar a trajetória de um amor, ou, para ser exato, dois amores, encontrados, perdidos, deslocados e recuperados. Indicado à Palma de Ouro no Festival de Cannes. <U+200B>","Ficção/Fiction",119,"Japão / França",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,21:00:00,"Estação NET Rio 3","Botafogo",22:59:00
"639","Asako I & II","Ryûsuke Hamaguchi","<U+200B>Asako e Baku vivem um romance intenso e avassalador, porém, certo dia, o temperamental Baku desaparece. Dois anos mais tarde, depois de se mudar de Osaka para Tóquio, Asako encontra o duplo perfeito de Baku. O mesmo diretor que já havia atraído atenção em 2015 com um filme de mais de cinco horas, o aclamado Happy Hour, retorna com esta obra, baseada em um livro da escritora japonesa Tomoka Shibasaki, para traçar a trajetória de um amor, ou, para ser exato, dois amores, encontrados, perdidos, deslocados e recuperados. Indicado à Palma de Ouro no Festival de Cannes. <U+200B>","Ficção/Fiction",119,"Japão / França",2018,"Panorama do Cinema Mundial","Domingo",2018-11-11,13:45:00,"Reserva Cultural Niterói 1","Niterói",15:44:00
"640","Eleições","Alice Riff","<U+200B>Um diálogo entre juventude e sociedade, acompanhando a eleição de um grêmio estudantil da E.E. Doutor Alarico da Silveira, no centro de São Paulo. Com posições ideológicas divergentes, o conflito entre as chapas é o mote narrativo para mergulhar neste universo jovem e questionador, em que a 
contundência da realidade cotidiana se mescla com o direito de sonhar e de criar caminhos para o mundo que se acredita.<U+200B>","Documentário/Documentary",100,"Brasil",2018,"Première Brasil: Competição longa documentário","Quarta",2018-11-07,NA,"Estação NET Gávea 5","Gávea",NA
"641","Eleições","Alice Riff","<U+200B>Um diálogo entre juventude e sociedade, acompanhando a eleição de um grêmio estudantil da E.E. Doutor Alarico da Silveira, no centro de São Paulo. Com posições ideológicas divergentes, o conflito entre as chapas é o mote narrativo para mergulhar neste universo jovem e questionador, em que a 
contundência da realidade cotidiana se mescla com o direito de sonhar e de criar caminhos para o mundo que se acredita.<U+200B>","Documentário/Documentary",100,"Brasil",2018,"Première Brasil: Competição longa documentário","Quarta",2018-11-07,19:00:00,"Estação NET Gávea 3","Gávea",20:40:00
"642","Eleições","Alice Riff","<U+200B>Um diálogo entre juventude e sociedade, acompanhando a eleição de um grêmio estudantil da E.E. Doutor Alarico da Silveira, no centro de São Paulo. Com posições ideológicas divergentes, o conflito entre as chapas é o mote narrativo para mergulhar neste universo jovem e questionador, em que a 
contundência da realidade cotidiana se mescla com o direito de sonhar e de criar caminhos para o mundo que se acredita.<U+200B>","Documentário/Documentary",100,"Brasil",2018,"Première Brasil: Competição longa documentário","Quinta",2018-11-08,13:00:00,"CCLSR - Cine Odeon NET Claro","Centro",14:40:00
